TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006575	"modified amino acid metabolic process"	NaN	5.563504816684922	1.0391348532834788	0.9541976496796207	0	null
GO:0008612	"peptidyl-lysine modification to peptidyl-hypusine"	NaN	1.146128035678238	0.00003690724550552082	0.9473361730360129	0.02862804	null
GO:0043068	"positive regulation of programmed cell death"	NaN	4.854409288355366	0.2030352745825251	1	0	null
GO:0046516	"hypusine metabolic process"	NaN	4.891102387837583	0.2209352886527028	0.7282564243378848	0.05193717	null
GO:0042398	"modified amino acid biosynthetic process"	42398	NaN	5.20179845636748	0.45181849947858577	0.7132170795001856	0.78496643	46516
GO:0048545	"response to steroid hormone"	NaN	4.540091611532563	0.09845717493318937	0.7743613866748315	0	null
GO:0071367	"cellular response to brassinosteroid stimulus"	71367	NaN	4.016029963076024	0.02945482093229065	0.7715980972854705	0.72013164	48545
