TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0019760	"glucosinolate metabolic process"	NaN	3.6509870943834453	0.01270744852943932	0.9277649215072247	0.30660527	null
GO:0022412	"cellular process involved in reproduction in multicellular organism"	NaN	4.850878939968909	0.20139148264808693	0.9701054168724192	0.00290285	null
GO:0051321	"meiotic cell cycle"	51321	NaN	5.289981156444375	0.5535377071106862	0.9260357519834641	0.73783647	22412
GO:0033013	"tetrapyrrole metabolic process"	NaN	5.368887228304841	0.6638250737378375	0.9689027916705113	0.0516654	null
GO:0033014	"tetrapyrrole biosynthetic process"	NaN	5.328169541698419	0.6044157645494892	0.9633008626156612	0.14398099	null
GO:0033044	"regulation of chromosome organization"	NaN	4.864463614586745	0.20779063121496721	0.8921273742104922	0.14818527	null
GO:0034728	"nucleosome organization"	NaN	4.7531462469582415	0.16080770768643923	0.9283754373406604	0.56617171	null
GO:0035966	"response to topologically incorrect protein"	NaN	4.813587659707153	0.18482012941610806	0.9821868864173956	0	null
GO:0042343	"indole glucosinolate metabolic process"	NaN	1.7993405494535817	0.00017601917087248388	0.9212440957178872	0.3361469	null
GO:0042430	"indole-containing compound metabolic process"	NaN	5.061316740851394	0.32694993185786875	0.9705194871000372	0.04399477	null
GO:0042436	"indole-containing compound catabolic process"	NaN	4.525381740677398	0.0951781081209681	0.9168026742722284	0.56458973	null
GO:0042908	"xenobiotic transport"	NaN	5.075141674128388	0.3375252772046429	0.9232498688466364	0	null
GO:0043248	"proteasome assembly"	NaN	4.3678030327490065	0.06621443745578938	0.9319010513390684	0.00266012	null
GO:0043455	"regulation of secondary metabolic process"	NaN	4.401590072406656	0.07157166609185997	0.949162167000101	0.21967969	null
GO:0044273	"sulfur compound catabolic process"	NaN	4.697011268699447	0.14130932598398407	0.9002483367845906	0.48088588	null
GO:0046516	"hypusine metabolic process"	NaN	4.891102387837583	0.2209352886527028	0.9494589144888287	0.04686401	null
GO:0046903	"secretion"	NaN	5.444041671486104	0.7892387329844822	0.9184144327052585	0.2539405	null
GO:0050817	"coagulation"	NaN	4.575199395159225	0.10674711007750635	0.9736987770437084	0.38087211	null
GO:0050878	"regulation of body fluid levels"	NaN	4.7274843233086	0.15158089631005903	0.9387356095597486	0.12968179	null
GO:0050879	"multicellular organismal movement"	NaN	3.9809573162296203	0.027169410729833397	0.9746525353237887	0.32065719	null
GO:0051098	"regulation of binding"	NaN	2.346352974450639	0.0006274231735938538	0.9457534666727028	0.63662085	null
GO:0051304	"chromosome separation"	NaN	4.07903645708749	0.03405403152605555	0.9521948685325817	0.00253348	null
GO:0051341	"regulation of oxidoreductase activity"	NaN	1.845098040014257	0.00019589230306776433	0.9475892923372733	0.0877094	null
GO:0055046	"microgametogenesis"	NaN	3.347720217034038	0.00631965603809918	0.97586062223569	0	null
GO:0065002	"intracellular protein transmembrane transport"	NaN	4.937923912938237	0.2460861569552726	0.8460344803996459	0.58199948	null
GO:0044743	"protein transmembrane import into intracellular organelle"	44743	NaN	4.4609879983425005	0.082061840872083	0.8429286083728718	0.78370324	65002
GO:0070574	"cadmium ion transmembrane transport"	NaN	4.333003684755698	0.061115559538257425	0.9204179689487995	0.20431598	null
GO:0071366	"cellular response to indolebutyric acid stimulus"	NaN	1.0413926851582251	0.000028390188850400627	0.9720433564154746	0.43435013	null
GO:0071806	"protein transmembrane transport"	NaN	5.302540880742676	0.5697797341520004	0.8590016892051826	0.56005793	null
GO:0071824	"protein-DNA complex organization"	NaN	5.0722315104977005	0.3352710962099212	0.9253469534681559	0.52758131	null
GO:0072655	"establishment of protein localization to mitochondrion"	NaN	4.949863081080867	0.2529452265815294	0.8625544933653226	0.4720832	null
GO:0080026	"response to indolebutyric acid"	NaN	1.3979400086720377	0.0000681364532409615	0.974463328586322	0.13434077	null
GO:1900376	"regulation of secondary metabolite biosynthetic process"	NaN	4.329865485758008	0.06067551161107621	0.9496492229136677	0	null
GO:2001057	"reactive nitrogen species metabolic process"	NaN	4.555807605738594	0.10208544106827055	0.972860603235398	0.0027496	null
